time,pattern,strategy,traffic,active_replicas,p95_latency,p99_latency,cpu_usage
49,ramp-up,Least-CPU,854,10,29.448921264691286,29.448921264691286,"[33.20940014735119, 32.83651179178802, 32.57112047765968, 34.566003392028534, 38.26159940756405, 41.03030091392059, 32.62589527944802, 35.724415803904435, 36.399055990412094, 34.19444907572912]"
50,ramp-up,Least-CPU,872,10,30.300173555537363,30.300173555537363,"[35.5293917807665, 38.161709459636555, 40.999861972141744, 34.145622487938866, 34.22003925978583, 34.30906014517666, 38.069243429398526, 33.71774150352756, 33.954363910497655, 34.986042263019186]"
51,ramp-up,Least-CPU,851,10,29.83100324033025,29.83100324033025,"[34.08466011922876, 33.90745926400868, 34.90922624779364, 37.81309653122467, 37.46348127759474, 35.441158862519906, 34.68663983577244, 42.721143636139374, 38.91392415403764, 34.817630737422036]"
52,ramp-up,Least-CPU,881,10,30.08991064508621,30.08991064508621,"[41.43240990372384, 43.303604990341476, 36.07075314237727, 34.2594434803071, 35.03282271573168, 34.82907038056599, 40.1136740960915, 35.54710133501806, 34.14765516873561, 38.694519385712624]"
53,ramp-up,Least-CPU,885,10,30.911088629488265,30.911088629488265,"[35.756792456579895, 35.862818890245265, 36.17782822656498, 41.684417792393056, 38.122308312381, 39.16935990949469, 36.46921022665326, 35.82924379250199, 44.14196905606791, 36.76400522713734]"
54,ramp-up,Least-CPU,914,10,30.1438295918111,30.1438295918111,"[42.79375851841168, 40.05800654986449, 37.654923404927686, 35.78057454646698, 36.92517453585744, 35.405698079032675, 37.03942906195027, 43.332867840710975, 37.68945399134121, 37.60067176347463]"
55,ramp-up,Least-CPU,954,10,29.18499052870954,29.18499052870954,"[37.528877434503016, 37.572850233611625, 37.093138638214256, 43.03066326836598, 40.54733426799223, 42.980537062904176, 39.281351696884805, 37.43501768639697, 36.403058720236956, 39.3709011723099]"
56,ramp-up,Least-CPU,950,10,28.656397398016257,28.656397398016257,"[40.672347344783155, 38.76677284361188, 43.37171523763335, 37.48313144115341, 37.08440130130127, 38.15735360086754, 38.48447804567936, 42.782687319783435, 46.38739822421435, 38.22286133730184]"
57,ramp-up,Least-CPU,944,10,31.376338789031955,31.376338789031955,"[38.707700611773944, 38.306843688571945, 37.42325930845713, 42.915242275618226, 47.74021692338408, 43.39599852862985, 40.60056348608442, 37.836809012103494, 39.391650253916914, 40.25160009795135]"
58,ramp-up,Least-CPU,985,10,30.312040094215785,30.312040094215785,"[41.10837602051557, 44.083210813568876, 47.485003785420794, 39.76502335096934, 40.393261878360725, 37.67089624671844, 38.317204723094996, 44.30841560838768, 39.767005313205516, 39.59631948256695]"
59,ramp-up,Least-CPU,994,10,31.413989554186355,31.413989554186355,"[40.01300374625667, 40.356082568465524, 39.45109609092996, 42.01418022692984, 39.97484336823567, 46.20151833770006, 44.25983173224491, 39.277026295786804, 41.81736807595346, 43.54409527370441]"
0,ramp-up,CILB,119,1,24.718153546467423,24.718153546467423,"[25.117576865723013, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,ramp-up,CILB,116,1,25.021499462998577,25.021499462998577,"[38.538671134687185, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,ramp-up,CILB,113,1,30.23995445916507,30.23995445916507,"[50.56543079473106, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,ramp-up,CILB,166,1,32.95758871375983,32.95758871375983,"[67.40686354332894, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,ramp-up,CILB,133,2,36.580623040159956,36.580623040159956,"[65.84695266193351, 9.437017001776242, 0, 0, 0, 0, 0, 0, 0, 0]"
5,ramp-up,CILB,179,2,31.426953425234263,31.426953425234263,"[46.09286686335346, 43.06553590971986, 0, 0, 0, 0, 0, 0, 0, 0]"
6,ramp-up,CILB,219,2,40.11371932030087,40.11371932030087,"[34.30876092179475, 71.26581219961756, 0, 0, 0, 0, 0, 0, 0, 0]"
7,ramp-up,CILB,186,2,33.894463193400966,33.894463193400966,"[59.57133673307027, 49.886068539732285, 0, 0, 0, 0, 0, 0, 0, 0]"
8,ramp-up,CILB,212,2,36.696143563109324,36.696143563109324,"[48.359499956216055, 70.55754363947116, 0, 0, 0, 0, 0, 0, 0, 0]"
9,ramp-up,CILB,260,2,36.173339858287584,36.173339858287584,"[73.74865686992939, 63.471911246795145, 0.8437139434836977, 0, 0, 0, 0, 0, 0, 0]"
10,ramp-up,CILB,280,3,30.163996335390216,30.163996335390216,"[51.62405980895057, 44.430337872756596, 51.901502599572424, 0, 0, 0, 0, 0, 0, 0]"
11,ramp-up,CILB,239,3,42.07026650944499,42.07026650944499,"[43.54317035773407, 75.08616243886416, 36.3310518197007, 0, 0, 0, 0, 0, 0, 0]"
12,ramp-up,CILB,275,3,40.274927365830386,40.274927365830386,"[36.84264612569956, 52.56031370720491, 70.418133803195, 0, 0, 0, 0, 0, 0, 0]"
13,ramp-up,CILB,309,3,34.693091683746914,34.693091683746914,"[69.18883947444986, 51.57332237576344, 49.2926936622365, 0, 0, 0, 0, 0, 0, 0]"
14,ramp-up,CILB,284,3,39.459145373964944,39.459145373964944,"[48.4321876321149, 57.39487445464977, 69.58162616084134, 0, 0, 0, 0, 0, 0, 0]"
15,ramp-up,CILB,295,3,39.80647403943616,39.80647403943616,"[74.004129352024, 60.74732392764192, 48.70713831258893, 0, 0, 0, 0, 0, 0, 0]"
16,ramp-up,CILB,314,3,40.32693333597746,40.32693333597746,"[54.015404542751725, 64.95960013676067, 72.79530722578143, 0, 0, 0, 0, 0, 0, 0]"
17,ramp-up,CILB,329,3,37.789054645853895,37.789054645853895,"[68.79621396460522, 64.50580057494163, 64.20457857690513, 2.357777305291116, 0, 0, 0, 0, 0, 0]"
18,ramp-up,CILB,369,4,33.78000017767647,33.78000017767647,"[48.15734977522365, 45.15406040245914, 44.94320500383359, 69.413579207772, 0, 0, 0, 0, 0, 0]"
19,ramp-up,CILB,405,4,38.44144306822883,38.44144306822883,"[34.841707218523226, 68.81562634241817, 68.20887320145995, 48.5895054454404, 0, 0, 0, 0, 0, 0]"
20,ramp-up,CILB,411,4,40.13071088083518,40.13071088083518,"[77.01718493041696, 48.17093843969272, 47.74621124102196, 65.23586910404657, 0, 0, 0, 0, 0, 0]"
21,ramp-up,CILB,406,4,39.36714311239514,39.36714311239514,"[53.91202945129187, 68.57659860363935, 68.89400585282534, 53.39925192693526, 0, 0, 0, 0, 0, 0]"
22,ramp-up,CILB,451,4,38.473109407123744,38.473109407123744,"[69.78943385466744, 64.00688858276759, 59.14788001802243, 70.16310803038782, 0, 0, 0, 0, 0, 0]"
23,ramp-up,CILB,415,5,37.655720205780284,37.655720205780284,"[64.81084989250681, 67.37334249727778, 64.87568647679514, 64.25621069189211, 5.540584570055036, 0, 0, 0, 0, 0]"
24,ramp-up,CILB,485,5,48.87715274812666,48.87715274812666,"[45.36759492475476, 47.16133974809444, 45.412980533756595, 64.19356052135112, 86.72135259953018, 0, 0, 0, 0, 0]"
25,ramp-up,CILB,480,5,35.9264688893904,35.9264688893904,"[70.29574014991665, 48.79612804797411, 74.65629523559966, 44.93549236494578, 60.70494681967112, 0, 0, 0, 0, 0]"
26,ramp-up,CILB,498,5,38.37838702797009,38.37838702797009,"[49.20701810494165, 72.92331226303207, 52.25940666491976, 68.16797964631265, 67.62913951078531, 0, 0, 0, 0, 0]"
27,ramp-up,CILB,476,5,41.09957791932197,41.09957791932197,"[72.35468925343537, 51.046318584122446, 67.76489978849224, 56.45428531825641, 63.44875440787382, 0, 0, 0, 0, 0]"
28,ramp-up,CILB,510,5,35.27952402100712,35.27952402100712,"[51.39463886920378, 67.34770207666003, 63.40880536549025, 70.80391956841225, 66.86846327435828, 0, 0, 0, 0, 0]"
29,ramp-up,CILB,532,5,38.66012823984871,38.66012823984871,"[67.35023479189158, 64.6995264656274, 67.49834569873042, 64.91947926145872, 65.42221636701674, 1.179560488015623, 0, 0, 0, 0]"
30,ramp-up,CILB,554,6,37.43391373339892,37.43391373339892,"[47.1451643543241, 65.54514956508007, 47.24884198911129, 51.84850877526296, 45.79555145691172, 78.04841364047599, 0, 0, 0, 0]"
31,ramp-up,CILB,559,6,40.06769497174734,40.06769497174734,"[68.17861024781537, 45.88160469555604, 70.56450629489682, 36.29395614268407, 74.0660166692299, 54.63388954833319, 0, 0, 0, 0]"
32,ramp-up,CILB,558,6,36.75925091350626,36.75925091350626,"[47.72502717347076, 68.21575400856273, 49.39515440642777, 75.07762814928053, 51.846211668460924, 61.69577116415912, 0, 0, 0, 0]"
33,ramp-up,CILB,592,6,37.273454047590626,37.273454047590626,"[69.81453113012788, 47.75102780599391, 73.5517753820991, 52.554339704496364, 66.59642920672232, 55.00199651428538, 0, 0, 0, 0]"
34,ramp-up,CILB,614,6,37.931284297542746,37.931284297542746,"[53.15126107820597, 70.34115835541886, 51.48624276746936, 70.70670371291297, 65.56281349453049, 70.56499446257158, 0, 0, 0, 0]"
35,ramp-up,CILB,623,6,36.96092440863263,36.96092440863263,"[70.21183280216931, 64.08240226782185, 68.24876298518552, 60.063500439529435, 63.57881608857705, 62.98363449906115, 0, 0, 0, 0]"
36,ramp-up,CILB,667,7,39.07703080414096,39.07703080414096,"[63.67611800992074, 64.71390100447084, 63.34501088307709, 66.79805753518977, 65.9648260708268, 68.13502442142706, 13.417558196127818, 0, 0, 0]"
37,ramp-up,CILB,662,7,40.50777801841784,40.50777801841784,"[65.52277704486613, 64.10840914056159, 67.3406644426567, 46.75864027463284, 46.175378249578756, 47.69451709499894, 77.33683854620298, 0, 0, 0]"
38,ramp-up,CILB,683,7,36.02172111982822,36.02172111982822,"[47.21687679121825, 64.60506069425293, 47.13846510985969, 68.23750338146328, 68.97868541080355, 71.82604232625773, 54.13578698234208, 0, 0, 0]"
39,ramp-up,CILB,705,7,39.92036562425363,39.92036562425363,"[68.98246608816982, 66.99843967073414, 71.56838102042408, 61.06535084990622, 48.28507978756248, 50.27822962838041, 66.25210974375753, 0, 0, 0]"
40,ramp-up,CILB,683,7,37.51751936948975,37.51751936948975,"[52.77828529956865, 66.25368370047174, 50.097866714296856, 67.13139799964885, 72.48874681610502, 69.64061264202388, 66.38806033902488, 0, 0, 0]"
41,ramp-up,CILB,694,7,37.17725439078025,37.17725439078025,"[69.46003185894845, 64.0332302027898, 66.75536492810993, 65.44646519525432, 51.78611147840396, 64.87835727704099, 64.452399132066, 0, 0, 0]"
42,ramp-up,CILB,721,7,38.19439127522767,38.19439127522767,"[59.9937168161964, 64.65044302305614, 63.56705860772209, 67.08068858113047, 67.05317740551311, 66.00915672551282, 67.51749290009488, 0, 0, 0]"
43,ramp-up,CILB,750,8,37.88100183213362,37.88100183213362,"[65.65140658943716, 64.36308310765976, 64.50748228698967, 64.47760979929319, 66.3248346001566, 63.85986231149935, 63.674171566569974, 10.220195454986747, 0, 0]"
44,ramp-up,CILB,782,8,40.704347432200635,40.704347432200635,"[45.95598461260601, 64.28005748973979, 45.15523760089277, 63.528387518182996, 46.42738422010962, 66.40794183771774, 64.96291598776908, 81.40184930812569, 0, 0]"
45,ramp-up,CILB,748,8,41.31956780456407,41.31956780456407,"[73.6159059836915, 56.44075262125893, 69.08799683870822, 66.41408830185459, 68.23132960332333, 46.48555928640242, 45.47404119143835, 56.98129451568798, 0, 0]"
46,ramp-up,CILB,797,8,39.88662348301579,39.88662348301579,"[51.53113418858405, 68.095983133828, 48.361597787095754, 66.60476728389867, 53.62675658453989, 74.84364604393423, 73.27859956081602, 69.29179964867346, 0, 0]"
47,ramp-up,CILB,775,8,38.90928502214064,38.90928502214064,"[67.23616928909047, 64.02826456422461, 67.90111372874762, 63.910268124969136, 66.90987596596183, 52.390552230753954, 53.82329094364369, 62.90606819133669, 0, 0]"
48,ramp-up,CILB,819,8,38.031847303834354,38.031847303834354,"[66.01820725456776, 64.1529417709632, 47.53521347782301, 66.52493077257225, 64.83997266730452, 69.34220368771746, 70.02068879359904, 64.80161054331663, 0, 0]"
49,ramp-up,CILB,854,8,38.66784281563783,38.66784281563783,"[66.84634304650339, 65.96168433132748, 67.54529913079008, 64.47479216780265, 63.84319768107597, 64.56130466806006, 65.10801982931503, 63.81554229349988, 3.7291986704405, 0]"
50,ramp-up,CILB,872,9,37.133364479514874,37.133364479514874,"[46.79244013255237, 46.17317903192923, 47.28170939155306, 63.94033481900631, 65.40226096823517, 63.95201179604885, 55.79862946708186, 65.47010610868426, 75.85239345600161, 0]"
51,ramp-up,CILB,851,9,40.87328005069174,40.87328005069174,"[74.72807937690254, 71.14247846551515, 70.96751822833268, 66.21489010420069, 45.78158267776462, 50.27497701326096, 67.72711372062821, 45.829074276078984, 53.09667541920112, 0]"
52,ramp-up,CILB,881,9,39.255775493790644,39.255775493790644,"[52.309655563831775, 49.799734925860605, 49.67726275983287, 64.92247333988865, 70.76410772618752, 70.09104956083655, 59.23479063952459, 72.89829948645095, 71.56769835521658, 0]"
53,ramp-up,CILB,885,9,40.03582325448863,40.03582325448863,"[68.21069681103803, 66.58879424550034, 71.27911599224669, 65.29946327850757, 61.96678955845201, 64.07326061183934, 67.37250362713802, 51.02880964051566, 50.097388848651605, 0]"
54,ramp-up,CILB,914,9,36.30115756259433,36.30115756259433,"[61.18328389025676, 64.19706449195317, 49.89538119457268, 64.60214187672352, 68.4113474995432, 65.61293139244658, 65.13463761441662, 70.19666401764289, 68.84228592114528, 0]"
55,ramp-up,CILB,954,9,38.37675944115833,38.37675944115833,"[66.80572251286247, 66.06418770832289, 69.83787256574435, 64.06039225179316, 62.99748147260948, 66.82588597078127, 64.64235684628727, 64.91061345146524, 65.94793025758881, 4.021758820034447]"
56,ramp-up,CILB,950,10,44.511521074864504,44.511521074864504,"[46.76400575900373, 53.297694260522704, 48.88651079602104, 64.03133893255522, 66.91205975534551, 46.77812017954689, 65.62143495090612, 66.34825312276756, 65.3013072167485, 83.52530438189073]"
57,ramp-up,CILB,944,10,39.435379569520364,39.435379569520364,"[72.65022982534245, 71.1419982325668, 72.56479558241043, 64.97823431423816, 46.83844182874186, 67.65409730521766, 49.986058960665915, 46.443777185937286, 66.53347330895431, 58.46771306732351]"
58,ramp-up,CILB,985,10,38.96480818353376,38.96480818353376,"[50.85516087773971, 52.93992773076994, 50.79535690768729, 63.5621400647988, 71.7670219564867, 63.5324730078173, 66.85328701923702, 71.52219270476058, 64.68111303178975, 66.59351444529433]"
59,ramp-up,CILB,994,10,38.86007618610806,38.86007618610806,"[68.09455660040994, 70.11707678121459, 68.15611045133977, 67.84117492923238, 50.23691536954069, 67.25682345570317, 61.99823167763368, 50.065534893332405, 63.59252165917747, 64.74684976942105]"
