Time (min),Traffic,Baseline_Replicas,Baseline_CPU,Baseline_Latency,Baseline_p50,Baseline_p95,Baseline_p99,Decoupled_Replicas,Decoupled_CPU,Decoupled_Latency,Decoupled_p50,Decoupled_p95,Decoupled_p99
15.404040404040405,97.02042306539887,4.0,100.0,107.5741692074849,106.58614494659736,111.37132404550901,112.24587072455941,3.0,100.0,99.8809492878764,102.0649305211023,108.63290612073095,109.7536390628448
15.656565656565657,90.36576102740575,4.0,100.0,102.31719115801481,104.57129716394726,108.86859709636767,109.55895863710515,3.0,100.0,93.51746531986186,101.54926810685868,108.63290612073095,109.7536390628448
15.90909090909091,87.86512072575049,4.0,100.0,98.35863536329659,104.05063665954536,108.86859709636767,109.55895863710515,3.0,100.0,97.95122471733141,100.88763885629245,108.63290612073095,109.7536390628448
16.161616161616163,95.85750090684279,4.0,100.0,101.92675225848865,103.6173930055947,108.86859709636767,109.55895863710515,3.0,100.0,99.49486369721367,99.8809492878764,108.45415780652893,109.71788940000438
16.414141414141415,96.52478988644387,4.0,100.0,100.825561853873,102.31719115801481,107.469744411398,107.55328424826752,3.0,100.0,97.5044336360703,99.49486369721367,104.27050388400093,105.72182963181014
16.666666666666668,87.33225708440602,4.0,100.0,101.64412031998899,102.31719115801481,107.469744411398,107.55328424826752,3.0,100.0,103.26482260786327,99.49486369721367,102.57860080746143,103.12757824778289
16.91919191919192,90.65869013048575,4.0,100.0,103.7935859653079,102.31719115801481,107.469744411398,107.55328424826752,3.0,100.0,97.13971724407874,98.14613905684384,102.57860080746143,103.12757824778289
17.171717171717173,85.39792371498176,4.0,100.0,99.50922376799426,101.92675225848865,106.16475618830908,107.29228660364974,3.0,100.0,99.11991102660603,98.14613905684384,101.91127327986852,102.99411274226432
17.424242424242426,78.31286276543592,3.0,100.0,98.49252767128502,101.64412031998899,106.0619359106141,107.27172254811074,3.0,100.0,100.26148115457218,99.11991102660603,102.06348602654683,103.02455529159998
17.67676767676768,81.29415751472156,4.0,100.0,105.72097114074896,101.64412031998899,104.95001707057253,105.56678032671367,3.0,100.0,102.88254657813224,99.11991102660603,103.11191219597086,103.23424052548478
17.92929292929293,85.12608026822727,4.0,100.0,105.86837943006913,101.64412031998899,105.80941611434106,105.85658676692351,3.0,100.0,97.12827569764112,99.11991102660603,103.11191219597086,103.23424052548478
18.181818181818183,75.20548518906563,3.0,100.0,107.3457965811718,101.92675225848865,106.75482972073073,107.22760320908358,3.0,100.0,102.32632750430992,99.49486369721367,103.11191219597086,103.23424052548478
18.434343434343436,81.15655161240338,4.0,100.0,115.6823039496333,103.7935859653079,112.3477010022487,115.01538336015638,3.0,100.0,100.02046612203917,100.02046612203917,103.11191219597086,103.23424052548478
18.68686868686869,58.18332576160256,2.0,100.0,108.05338159866004,105.72097114074896,112.63073500924399,115.07199016155543,3.0,100.0,95.00919230057504,100.02046612203917,103.11191219597086,103.23424052548478
18.93939393939394,73.34028175264534,3.0,100.0,119.15436649807205,105.86837943006913,117.76554147869655,118.87660149419695,2.0,100.0,100.92420694852655,100.02046612203917,102.66005894860331,102.83804905222645
19.191919191919194,67.61472252067804,3.0,100.0,117.52600378375581,107.3457965811718,118.50302141234556,119.02409748092676,2.0,100.0,100.39811939114693,100.26148115457218,102.66005894860331,102.83804905222645
19.444444444444446,63.6331683758758,3.0,100.0,112.90706815431463,108.05338159866004,118.50302141234556,119.02409748092676,2.0,100.0,98.79956624568241,100.26148115457218,102.66005894860331,102.83804905222645
